Time,Relative_time,fundamental_freq,fundamental_dis,3rd_freq,3rd_dis,5th_freq,5th_dis,7th_freq,7th_dis,9th_freq,9th_dis
8:30:34,183.81,-54.34229214768857,4.8874325635104134e-05,-18.552041955292225,0.0001307878008083149,-22.93461316358298,0.00011305448556582064,-27.969221379607916,6.810078637413397e-05,-31.68983512930572,6.397660739029983e-05
8:30:34,183.811,-54.34229214768857,4.8874325635104134e-05,-18.552041955292225,0.0001307878008083149,-22.93461316358298,0.00011305448556582064,-27.969221379607916,6.810078637413397e-05,-31.68983512930572,6.397660739029983e-05
8:30:35,184.827,-53.962292147800326,4.88653256351041e-05,-18.228708622977138,0.00012868780080831435,-22.100613163784146,0.00011924148556582016,-27.220649951137602,6.75737863741338e-05,-31.5109462402761,6.258260739030064e-05
8:30:36,186.079,-53.73229214735329,4.873132563510416e-05,-17.83870862238109,0.00012712780080831407,-21.59861316345632,0.00011969448556582024,-26.413507093675435,6.912778637413377e-05,-31.54872401803732,5.203660739030048e-05
8:30:38,187.333,-53.42229214776307,4.870132563510412e-05,-16.965375289320946,0.00012862080080831405,-20.918613163754344,0.0001232084855658207,-25.802078522741795,6.962078637413362e-05,-31.350946240127087,5.100960739030068e-05
8:30:39,188.585,-53.182292147539556,4.859132563510412e-05,-15.60537528898567,0.00013346780080831459,-20.54261316359043,0.00012447448556582048,-25.297792808152735,7.092778637413349e-05,-31.60539068467915,4.4062607390300476e-05
8:30:40,189.886,-53.23229214735329,4.8225325635104215e-05,-15.012041956186295,0.00013394080080831455,-20.106613162904978,0.00012477448556582043,-24.91207852307707,7.006778637413339e-05,-31.36427957378328,3.6309607390300376e-05
8:30:42,191.325,-52.87229214794934,4.8148325635104195e-05,-14.73870862275362,0.0001319208008083144,-19.606613162904978,0.00012696148556582028,-24.63064995035529,6.675378637413347e-05,-31.18983512930572,2.97626073903004e-05
8:30:43,192.437,-52.67229214776307,4.790632563510407e-05,-13.868708622641861,0.00013370080080831424,-19.202613163739443,0.00012899448556582052,-24.5677928077057,6.49877863741332e-05,-31.03761290665716,2.6002607390300178e-05
8:30:44,193.839,-52.462292147800326,4.769232563510417e-05,-12.838708622381091,0.00013637380080831416,-19.006613163277507,0.00012851448556582077,-24.20636423677206,6.510078637413357e-05,-30.943168462254107,2.4289607390300637e-05
