Time,fundamental_freq,fundamental_dis,3rd_freq,3rd_dis,5th_freq,5th_dis,7th_freq,7th_dis,9th_freq,9th_dis,11th_freq,11th_dis,13th_freq,13th_dis,Temp
3648.4512782,4960865.64519788,0.0001870997543591,14865989.1839453,9.9984366150888e-05,24773405.306992,7.93273294658195e-05,34679470.8795827,6.83130844180285e-05,44586271.5155275,6.30370213003846e-05,54492888.7742265,5.87087860402448e-05,64400102.6493299,5.6753019890484e-05,24.9817733764648
3653.4964189,4960865.53435706,0.0001871207593453,14865989.1552114,9.99714861610033e-05,24773405.3856532,7.93223074145953e-05,34679470.9919067,6.83490094154224e-05,44586272.555969,6.29159267148573e-05,54492889.2817776,5.87696639774792e-05,64400102.8117333,5.66024748123133e-05,25.0034332275391
3658.5440542,4960865.52773871,0.0001870767056545,14865988.9747794,9.99994533337761e-05,24773404.8222842,7.93472207074471e-05,34679470.5609933,6.8370497530642e-05,44586272.4014143,6.2981205796066e-05,54492888.7789353,5.87595853813275e-05,64400102.5957259,5.66441947262677e-05,25.0008106231689
3663.5899573,4960865.56905278,0.0001871079653718,14865989.071814,9.99992858426369e-05,24773404.9425988,7.93660836310905e-05,34679471.2850559,6.83357548057802e-05,44586272.2995202,6.28754130508779e-05,54492888.9893196,5.87164983754593e-05,64400103.6309242,5.67594348656481e-05,24.9946842193604
3668.6455319,4960865.39742066,0.0001870892240059,14865988.8824625,0.0001000021824379,24773404.7568956,7.93638876183797e-05,34679470.4007435,6.8364977355476e-05,44586272.2610505,6.30529196064509e-05,54492888.7183118,5.88471428091796e-05,64400108.6458775,5.64194737762602e-05,24.9952220916748
3673.6979508,4960865.49980641,0.0001870353306913,14865988.8199923,9.99975666314258e-05,24773404.709852,7.93269610665783e-05,34679471.2079625,6.83044221642879e-05,44586272.3330392,6.29802121217866e-05,54492887.4546652,5.87486100778689e-05,64400105.0384197,5.67344219777458e-05,24.9934253692627
3678.7302259,4960865.47350053,0.0001870858305723,14865988.893963,0.0001000007355697,24773404.661658,7.93349488519384e-05,34679469.9104406,6.83559199304879e-05,44586272.7459959,6.29384940189355e-05,54492888.4389098,5.88082925001999e-05,64400109.3874031,5.6496029063475e-05,24.998046875
3683.7711148,4960865.41030296,0.0001870649017397,14865988.847019,9.99995920896976e-05,24773404.5819662,7.93690445044949e-05,34679470.271074,6.83591102707251e-05,44586271.2464112,6.3262977488836e-05,54492889.1723573,5.87884929240502e-05,64400099.5989061,5.67116910620935e-05,25.0023307800293
3688.8083525,4960865.40116987,0.0001870549216134,14865988.6288319,9.99972143872642e-05,24773404.6884426,7.93626406527077e-05,34679470.2787394,6.83846232811005e-05,44586272.1889576,6.29474136252144e-05,54492888.3883928,5.87479398151891e-05,64400105.6793453,5.66277511498697e-05,24.996711730957
3693.8356218,4960865.32245019,0.000187100493687,14865988.5991741,0.0001000407757678,24773404.4244847,7.93298997626502e-05,34679469.8345303,6.83019024606785e-05,44586272.9468588,6.29750435022779e-05,54492889.160673,5.86945238241997e-05,64400103.3787094,5.67317462541303e-05,24.9868698120117
3698.8868178,4960865.34115268,0.0001870777340536,14865988.8031963,0.000100004079273,24773404.3405627,7.9348558694672e-05,34679470.9935345,6.8379458594659e-05,44586271.9313149,6.29883687195923e-05,54492888.8976263,5.87824489948976e-05,64400102.6660777,5.6677485270427e-05,25.0069808959961
3703.9270592,4960865.36511812,0.0001870678313213,14865988.5708099,0.0001000163349614,24773404.3610479,7.93583542891778e-05,34679470.2241258,6.82900071586345e-05,44586273.2163613,6.29937620310648e-05,54492888.058002,5.8693068180285e-05,64400109.7624304,5.67027801459235e-05,25.0075016021729
3708.974034,4960865.35821552,0.0001871032050233,14865988.7828363,9.99922450560575e-05,24773404.5230834,7.93623909154312e-05,34679470.130752,6.83926915458431e-05,44586272.3944764,6.29981951154529e-05,54492887.3491932,5.88276667800942e-05,64400100.450137,5.64906212070251e-05,25.0112438201904
3714.0242296,4960865.33780719,0.0001870732178076,14865988.7416342,9.99990729966662e-05,24773404.7354601,7.93564613790498e-05,34679469.7656012,6.83346396191022e-05,44586271.5928706,6.30433427047275e-05,54492889.5420746,5.86146674755522e-05,64400107.7309362,5.66484572977659e-05,24.9889144897461
3719.0651979,4960865.34847537,0.0001870770150551,14865988.6280875,0.0001000091273634,24773404.8647398,7.93664742154324e-05,34679469.829707,6.83659506980291e-05,44586270.7681917,6.30952490118721e-05,54492888.4330972,5.88127869933306e-05,64400105.9489066,5.64745647631781e-05,24.9912509918213
3724.1198495,4960865.3003585,0.0001871103902472,14865988.5465402,0.0001000115305193,24773404.5723841,7.93717948826256e-05,34679470.0341257,6.83781084523973e-05,44586271.9816981,6.29071284368513e-05,54492887.9248328,5.87233413444083e-05,64400105.7300029,5.66761436670386e-05,24.9908924102783
3729.1621951,4960865.34381385,0.0001870436016312,14865988.6272827,0.0001000272634905,24773404.4257235,7.93507705057872e-05,34679469.7797955,6.83590210243743e-05,44586270.6750381,6.29540524235015e-05,54492890.0642852,5.87481619691075e-05,64400107.6395912,5.65840716877323e-05,24.9962692260742
3734.1951747,4960865.3376813,0.000187080736346,14865988.5357698,0.0001000011504963,24773404.1408357,7.9336898852383e-05,34679470.4770244,6.83857003611773e-05,44586271.9135237,6.28644490952143e-05,54492889.7155141,5.87468014555321e-05,64400107.4240029,5.65643810939683e-05,25.0051231384277
3739.2476856,4960865.3784369,0.0001870801959791,14865988.7390116,9.99898595461782e-05,24773404.4137736,7.93663624770004e-05,34679470.1147419,6.83008863574434e-05,44586271.5284962,6.28829129244208e-05,54492890.4544239,5.88437668753113e-05,64400109.1131095,5.67587088638983e-05,25.0089721679688
3744.3061311,4960865.33597103,0.0001870904091631,14865988.7018784,0.0001000056771479,24773404.4241734,7.93678213747686e-05,34679470.4395583,6.83680771349429e-05,44586272.3514468,6.29608463901536e-05,54492887.9597392,5.87288587614138e-05,64400104.1195406,5.65661940593153e-05,25.0013484954834
3749.347679,4960865.26212928,0.000187089064883,14865988.610779,0.0001000013515198,24773404.5368987,7.93621327317853e-05,34679470.5037325,6.83067818246642e-05,44586272.9008715,6.3082959331026e-05,54492889.9739117,5.86994941950269e-05,64400106.6600542,5.6765743004151e-05,25.0024337768555
3754.3843265,4960865.32012692,0.0001870831401659,14865988.5407839,9.99804623666554e-05,24773404.346487,7.93760330851804e-05,34679469.860769,6.83334599547919e-05,44586274.4008387,6.29341428787196e-05,54492889.3743374,5.87375023638495e-05,64400107.0675117,5.64740747194783e-05,24.9807262420654
3759.4318244,4960865.297803,0.0001870614327099,14865988.4965586,0.0001000098167283,24773404.1478109,7.93522135932136e-05,34679470.1434559,6.83633559232191e-05,44586273.1756497,6.30685880545148e-05,54492888.8099624,5.87850291148784e-05,64400102.533601,5.66529952901723e-05,25.0078811645508
3764.4691678,4960865.30193064,0.0001870322778154,14865988.4880832,9.99970362670059e-05,24773404.3117238,7.93693141737853e-05,34679470.2561283,6.83239492346278e-05,44586272.1042575,6.29379288825068e-05,54492889.3420863,5.88068862793471e-05,64400105.0468474,5.65735894303931e-05,25.0050144195557
3769.505225,4960865.30517411,0.0001870675148144,14865988.5000817,0.0001000209511409,24773404.4626014,7.93259618242542e-05,34679470.3752275,6.83672723141569e-05,44586271.7264343,6.296424390325e-05,54492887.6377216,5.87761777316535e-05,64400105.8071359,5.67672352397857e-05,24.991081237793
3774.5483201,4960865.28171566,0.0001870709192632,14865988.6576319,0.0001000011559917,24773404.5462279,7.93572450594793e-05,34679471.2214815,6.83497966078844e-05,44586272.6876131,6.28940730793004e-05,54492889.8387391,5.87541188552068e-05,64400105.5682511,5.67077746329633e-05,25.0116004943848
3779.5844371,4960865.23129696,0.000187060956364,14865988.6679591,0.0001000000221865,24773404.5671095,7.93639821167219e-05,34679469.9813426,6.83697186846069e-05,44586271.9564957,6.30703253118391e-05,54492888.0484051,5.87776505150206e-05,64400105.5727388,5.66367414445104e-05,24.9932346343994
3784.6383423,4960865.24534172,0.0001870999206084,14865988.5101833,9.99917224154925e-05,24773404.2749852,7.93635706174796e-05,34679471.1073335,6.83098378752413e-05,44586270.9678527,6.31518867793099e-05,54492889.6353894,5.87297623848434e-05,64400105.1511586,5.65631658507159e-05,25.00856590271
3789.6834547,4960865.26896931,0.0001870653648145,14865988.5234727,9.99852309816454e-05,24773404.4569214,7.93665976918008e-05,34679469.5297584,6.83013395020029e-05,44586273.1713481,6.29900803421225e-05,54492888.9284215,5.8745501105418e-05,64400109.3465464,5.65826090422542e-05,25.0013904571533
3794.7919482,4960865.26896774,0.0001870421848897,14865988.5193779,0.0001000077420909,24773404.4138052,7.93369219846519e-05,34679469.7845409,6.83305889244496e-05,44586271.510893,6.30097174899277e-05,54492888.8520658,5.87926434420771e-05,64400103.4438544,5.66757072674405e-05,25.0010089874268
3799.848879,4960865.28632279,0.000187062796905,14865988.4496324,0.0001000265382949,24773404.4874697,7.93641899808484e-05,34679470.5435529,6.83337926245811e-05,44586273.0970181,6.30520658727176e-05,54492890.16035,5.87465359668532e-05,64400108.5100753,5.66124490314679e-05,24.9930572509766
3804.8909512,4960865.28765596,0.0001870931634788,14865988.5795303,9.99927587516354e-05,24773404.3543389,7.93304857699941e-05,34679470.1260445,6.83376670054064e-05,44586271.7879137,6.29661439055014e-05,54492889.3746342,5.87046319271132e-05,64400106.6659768,5.65725583729103e-05,25.0019588470459
3809.9268617,4960865.29288237,0.0001870981828158,14865988.6226298,9.9988008666389e-05,24773404.5866225,7.93495460401661e-05,34679470.7654874,6.83437222512876e-05,44586271.5614832,6.3007871994074e-05,54492888.7609252,5.87798180741773e-05,64400106.9796792,5.67927983727633e-05,24.9998435974121
3814.9694929,4960865.25891296,0.0001870582717784,14865988.703188,0.0001000020543955,24773404.4689195,7.93567044064711e-05,34679470.0473304,6.83830941838717e-05,44586274.3346644,6.28764690831557e-05,54492888.676108,5.87471260674631e-05,64400109.8808725,5.66098227504033e-05,24.9878406524658
3820.0292434,4960865.25848148,0.0001870510158092,14865988.7243427,0.0001000020472615,24773404.4116427,7.93444823200754e-05,34679470.3655594,6.82908966200596e-05,44586271.1103873,6.30472506074499e-05,54492890.2318653,5.88327350600419e-05,64400105.1848811,5.67026530627163e-05,24.9996738433838
3825.0710038,4960865.31326842,0.000187062916609,14865988.6810071,9.99955152158439e-05,24773404.7633384,7.93845504905114e-05,34679469.4259268,6.83177121863098e-05,44586272.6229173,6.29522724142473e-05,54492889.6102727,5.87506608261946e-05,64400107.8903743,5.65417144387116e-05,24.9968776702881
3830.1044999,4960865.23014276,0.0001871016472867,14865988.6670184,0.0001000039245116,24773404.63401,7.93599612800078e-05,34679470.2665067,6.83825689156194e-05,44586272.2272426,6.28997811106635e-05,54492889.9705745,5.86166411967276e-05,64400106.2557276,5.66470218308859e-05,24.987174987793
3835.1440556,4960865.2883982,0.0001870918650416,14865988.7156458,0.0001000156487699,24773404.7826499,7.93676667472223e-05,34679470.4992775,6.83379011138171e-05,44586273.8146376,6.29905895606866e-05,54492890.7103576,5.87433400375431e-05,64400106.7524279,5.66375901744275e-05,25.0022926330566
3840.1815007,4960865.24385738,0.0001870470279638,14865988.7834978,0.000100009109229,24773404.4847964,7.93060043626457e-05,34679471.0019579,6.83531561789729e-05,44586272.5546804,6.29829257409638e-05,54492890.267203,5.8715011023966e-05,64400104.4197464,5.6626852093532e-05,25.0015506744385
3845.2221391,4960865.33550929,0.0001870444973807,14865988.5850343,9.9995232418802e-05,24773404.5611971,7.93951227862135e-05,34679471.3353553,6.83964465589546e-05,44586274.5299851,6.2842329932319e-05,54492890.1529867,5.87674085880805e-05,64400108.7975162,5.65048818211115e-05,25.0041275024414
3850.279339,4960865.27934823,0.0001870770483908,14865988.756489,9.99925531343995e-05,24773404.6442244,7.93625133738056e-05,34679470.4093558,6.83226296809403e-05,44586274.292418,6.30756676602897e-05,54492890.858032,5.8761564031509e-05,64400108.5420071,5.66422635849924e-05,24.9994029998779
3855.3216005,4960865.37471891,0.0001870486328257,14865988.7097753,0.0001000140897672,24773404.7038385,7.93680202356681e-05,34679471.2252491,6.83588105328258e-05,44586276.115279,6.30838138266801e-05,54492889.3910863,5.87318370467461e-05,64400106.6557645,5.64202329843813e-05,25.0063781738281
3860.3791304,4960865.38120105,0.0001870685365902,14865988.7402164,0.0001000250565288,24773404.8099676,7.93800058540216e-05,34679470.4788657,6.83346408487075e-05,44586273.8853642,6.31096253881022e-05,54492888.8684162,5.88147568543825e-05,64400110.9077952,5.67462312892177e-05,25.0032577514648
3865.4262794,4960865.30770542,0.0001870834647054,14865988.7943822,9.99918049645897e-05,24773405.0073535,7.93236917056261e-05,34679470.4022992,6.83354812560615e-05,44586272.8902435,6.30470785270125e-05,54492889.1028157,5.87678599476083e-05,64400104.0646889,5.65654666506862e-05,25.0039367675781
3870.4636789,4960865.32382765,0.0001870994310777,14865988.8629766,9.99923100669702e-05,24773404.6885246,7.93675426508442e-05,34679470.6281047,6.8377364063357e-05,44586272.7741872,6.28720056914365e-05,54492889.6403845,5.87364367863097e-05,64400105.3894529,5.66017160742216e-05,25.0056285858154
3875.5045322,4960865.37286497,0.0001870532432852,14865988.7303946,0.00010000573672,24773404.8729107,7.93249563046081e-05,34679471.0371958,6.83411925770663e-05,44586274.5412284,6.29610406585176e-05,54492890.4935372,5.87705339729107e-05,64400107.1618969,5.66365032550276e-05,25.0108470916748
3880.551904,4960865.33480602,0.0001870798262384,14865988.7803822,9.9998309976891e-05,24773404.8680048,7.93748558530697e-05,34679471.1962473,6.83707617710943e-05,44586273.2732902,6.30381571561838e-05,54492888.7947544,5.87161554652563e-05,64400105.7256562,5.65216761122683e-05,24.9842586517334
3885.5905571,4960865.33783539,0.0001870532424035,14865988.851246,0.000100019133322,24773404.8879117,7.93303937522728e-05,34679471.1280797,6.83018801805392e-05,44586271.9207425,6.28995180066033e-05,54492889.7084329,5.86801459920691e-05,64400111.042782,5.67115299153639e-05,24.9917392730713
3890.6315929,4960865.32812427,0.0001870501519384,14865988.818935,9.99862969432183e-05,24773405.0846306,7.93583020394484e-05,34679471.3519,6.83765754656603e-05,44586272.4290712,6.29208071549421e-05,54492889.5121139,5.87909628102339e-05,64400109.4966777,5.6428522607252e-05,25.0105991363525
3895.676296,4960865.27791106,0.0001870626358807,14865988.8045739,9.99967455272344e-05,24773405.2316906,7.93728739632058e-05,34679471.4517238,6.82757779065457e-05,44586274.2483204,6.2898263282501e-05,54492889.4308032,5.87578245136999e-05,64400104.4574077,5.65955275239403e-05,25.0050601959229
3900.7231711,4960865.42582001,0.0001870682672514,14865989.0017376,0.0001000017414063,24773405.0350608,7.9348958568006e-05,34679470.7357948,6.84030542716708e-05,44586271.2240499,6.30077057655094e-05,54492890.8248196,5.87002293350006e-05,64400110.0322981,5.64863276172581e-05,25.0080947875977
3905.7707709,4960865.33423207,0.0001870478762202,14865988.8562475,0.0001000160274561,24773404.77988,7.93354559664801e-05,34679471.3355019,6.83873272401076e-05,44586273.8775169,6.31438525317193e-05,54492891.7171565,5.86790133340646e-05,64400104.2913599,5.66661853545053e-05,25.013069152832
3910.8191399,4960865.42790655,0.0001870908067318,14865988.988815,9.99676962047814e-05,24773405.2032317,7.93656858211833e-05,34679470.7407738,6.83057665144038e-05,44586271.9032816,6.29659123180972e-05,54492889.7734259,5.87095832862517e-05,64400107.0126616,5.66184655681132e-05,25.0075149536133
3915.8707546,4960865.36287735,0.0001870629307657,14865988.9288361,9.99899019227971e-05,24773404.8823,7.93593121873688e-05,34679471.4136997,6.83810676998205e-05,44586273.9341621,6.29469257209554e-05,54492891.6480682,5.87270681464424e-05,64400107.8189192,5.66771431044969e-05,24.9928112030029
3920.9179419,4960865.34727861,0.0001870740917539,14865989.0000751,9.99840430068256e-05,24773405.0043817,7.93546112696316e-05,34679471.2291723,6.83436800505456e-05,44586272.0726908,6.29570643540598e-05,54492891.0828636,5.86693364051094e-05,64400108.9277128,5.66672229119125e-05,25.0029830932617
3925.9697355,4960865.3692162,0.0001870528063977,14865989.1367218,9.99864594072225e-05,24773405.1268942,7.93557591345809e-05,34679470.8128645,6.83182577928444e-05,44586277.8579072,6.30734904625977e-05,54492889.5712622,5.87329296262583e-05,64400110.0461622,5.66083664524259e-05,24.9860382080078
3931.0169681,4960865.38673198,0.0001870584353714,14865988.8768646,0.0001000092718531,24773405.3773699,7.93712714125896e-05,34679471.1675533,6.82701668314053e-05,44586272.5807256,6.30102511596302e-05,54492890.293718,5.87396119214678e-05,64400104.3772239,5.65721423101907e-05,24.9854393005371
3936.0694095,4960865.43706357,0.0001870318697598,14865988.9275616,9.99589858578273e-05,24773404.9567922,7.9343161846889e-05,34679470.3767326,6.83530421417826e-05,44586274.3510433,6.29750177957005e-05,54492890.05569,5.87320630607007e-05,64400111.390993,5.66642278975371e-05,24.996696472168
3941.1075749,4960865.34770693,0.0001870596208858,14865988.8099529,0.0001000261632194,24773405.1414356,7.93404983405523e-05,34679470.8204376,6.83144552050043e-05,44586273.621416,6.28665288243475e-05,54492889.4441859,5.87715136954572e-05,64400103.6439761,5.66229607740723e-05,25.0067386627197
3946.1486632,4960865.43341822,0.0001870492908701,14865989.0118769,9.99710835003751e-05,24773405.1834864,7.93537381683641e-05,34679470.9107471,6.8299571905514e-05,44586274.6766291,6.28741681300424e-05,54492889.7293998,5.8827031399641e-05,64400106.429067,5.6663966785222e-05,25.000732421875
3951.2057954,4960865.40537763,0.0001870521645135,14865988.9975427,9.99572911872843e-05,24773405.0433397,7.93153709734423e-05,34679471.2126961,6.83520163056581e-05,44586274.1226674,6.29504155559983e-05,54492891.019457,5.87369399543673e-05,64400108.490069,5.6654541591431e-05,25.0229530334473
3956.2640149,4960865.40684029,0.0001870695234974,14865989.0615194,9.99882903128683e-05,24773405.1829624,7.93413166181005e-05,34679471.9012569,6.83066620570751e-05,44586274.0745278,6.2889593039483e-05,54492891.2024391,5.86616256441298e-05,64400108.5950935,5.6554575330491e-05,25.0058155059814
3961.2969322,4960865.41175508,0.0001870230458389,14865989.0291647,0.0001000016281416,24773405.1113137,7.93199516283667e-05,34679470.9152487,6.83310917246054e-05,44586273.2806746,6.30318187115955e-05,54492890.0184918,5.87287757329611e-05,64400111.6020444,5.67018084188212e-05,25.0058822631836
3966.3545029,4960865.46827157,0.0001870466513595,14865989.0582049,9.99724904706922e-05,24773405.2669733,7.93467493991604e-05,34679472.2874997,6.82761190721172e-05,44586272.8374953,6.30412131865073e-05,54492890.76125,5.87485538245003e-05,64400105.5335013,5.65285864134449e-05,24.9974479675293
3971.4117902,4960865.45224968,0.0001870335517496,14865989.0192825,9.99733474136689e-05,24773405.2826058,7.93722556719073e-05,34679470.2287417,6.8306401060094e-05,44586276.1167859,6.29395764703012e-05,54492890.10507,5.87345752297305e-05,64400109.5277159,5.65320839737967e-05,24.9927406311035
3976.4589994,4960865.46554912,0.0001870475087686,14865989.0010297,9.996763173825e-05,24773405.1546301,7.93512907642811e-05,34679470.7437856,6.83563588210759e-05,44586273.0487546,6.30165479497875e-05,54492891.710822,5.87330018109091e-05,64400106.0664263,5.65595973840364e-05,24.9868259429932
3981.5111118,4960865.43167432,0.000187064758068,14865989.1519683,9.99875795001696e-05,24773405.4885281,7.93687972574404e-05,34679471.1531211,6.83451850150651e-05,44586273.2684488,6.29121666618244e-05,54492890.6426374,5.8752558104187e-05,64400107.9907129,5.65902180742327e-05,25.005989074707
3986.5651757,4960865.46051996,0.0001870496980387,14865989.0773425,9.9978948065051e-05,24773405.0871791,7.93473495498285e-05,34679472.1881172,6.83417547246984e-05,44586273.802614,6.30073421318475e-05,54492890.9121854,5.87017021422161e-05,64400108.8257235,5.65067741540132e-05,24.9996814727783
3991.5964545,4960865.44198605,0.000187058956192,14865989.1590909,9.99701867471796e-05,24773405.4148067,7.93434374512965e-05,34679472.2628954,6.83440087627299e-05,44586275.1491775,6.30647713236157e-05,54492891.3042143,5.8754620847398e-05,64400108.3062375,5.67148076401488e-05,24.9992027282715
3996.65219,4960865.46803213,0.0001870338015225,14865989.1439761,9.99926872576777e-05,24773405.4093377,7.93314090254811e-05,34679471.2987287,6.82517787220839e-05,44586273.5116132,6.29664642781266e-05,54492891.4329341,5.87696341146951e-05,64400109.8744903,5.66977293535783e-05,24.9891834259033
4001.6976849,4960865.46220309,0.0001871109457106,14865989.0533969,9.99802062581928e-05,24773405.3277062,7.93599184747829e-05,34679471.9449704,6.83424753666931e-05,44586274.2305878,6.29400023546524e-05,54492890.1621148,5.87058823131181e-05,64400104.2061354,5.65592988880089e-05,25.0092430114746
4006.7458767,4960865.4676573,0.0001870407138072,14865989.3190821,9.99710877010008e-05,24773405.3183554,7.9334199174917e-05,34679470.5914819,6.83102236779848e-05,44586273.1569243,6.29752178430849e-05,54492891.2731659,5.86936747921824e-05,64400111.654588,5.65962819921106e-05,25.0127582550049
4011.8054371,4960865.3891309,0.0001870283216848,14865989.1133988,0.0001000071072067,24773405.3303496,7.93804839362609e-05,34679470.8129438,6.83927020354804e-05,44586274.5836827,6.29190544875248e-05,54492889.5050038,5.88085488982236e-05,64400103.3117677,5.65978857189093e-05,24.9885692596436
4016.8470354,4960865.45030616,0.0001870235734235,14865989.1201476,0.0001000041123994,24773405.375581,7.93663720960582e-05,34679471.4790323,6.83379746875648e-05,44586272.5106773,6.2898082903167e-05,54492890.8306093,5.87527063033634e-05,64400108.2646759,5.66202436083033e-05,24.9978561401367
4021.8887871,4960865.45251631,0.0001870215009385,14865989.061526,9.99507809855001e-05,24773405.0692134,7.93444638490455e-05,34679471.2062745,6.83188123167477e-05,44586275.7267494,6.26974808335832e-05,54492891.786227,5.87646134118107e-05,64400107.8888264,5.66115014936014e-05,25.0016536712646
4026.9205599,4960865.45173287,0.0001870892831433,14865989.1890724,9.99854101548926e-05,24773405.1593694,7.93632033236843e-05,34679472.0906769,6.83353443773841e-05,44586272.8128046,6.29191730421672e-05,54492890.7464793,5.87198026480329e-05,64400107.1995178,5.65029771275579e-05,25.0173416137695
4031.963373,4960865.42678786,0.0001869914207642,14865989.1617591,9.99600730018399e-05,24773405.1090661,7.93425601734115e-05,34679470.7759881,6.82752756413644e-05,44586273.7906862,6.28661615983663e-05,54492891.1563732,5.86875719202559e-05,64400114.7822468,5.66132121159788e-05,25.007682800293
4037.0204146,4960865.44153829,0.0001870638394248,14865989.16243,9.99948043721555e-05,24773405.2239399,7.9330600431962e-05,34679471.6081455,6.83719573903879e-05,44586274.9064813,6.30222052070965e-05,54492890.48577,5.87851548284294e-05,64400108.122824,5.64346311764205e-05,25.0090160369873
4042.06616,4960865.52035129,0.0001870519070133,14865989.311323,0.0001000100281772,24773405.4442355,7.93394038748365e-05,34679471.3954931,6.82666864828836e-05,44586273.1335292,6.2971826199244e-05,54492890.4158967,5.87823835252382e-05,64400110.8928598,5.66040548248745e-05,24.9954738616943
4047.1110758,4960865.4479624,0.000187069385874,14865989.195765,9.99984991363036e-05,24773405.3967569,7.93421831964885e-05,34679471.5437495,6.8365508129755e-05,44586272.6619866,6.30351607556754e-05,54492890.6811953,5.87041234258266e-05,64400108.3742243,5.63414583377588e-05,24.996639251709
4052.1556565,4960865.50809414,0.0001870403857811,14865989.214373,9.99460769713604e-05,24773405.6497168,7.93511418008424e-05,34679471.5902225,6.83559898948879e-05,44586275.6518696,6.28600705077271e-05,54492891.2478142,5.87626868389063e-05,64400104.6207356,5.67920256927416e-05,25.0008392333984
4057.1959944,4960865.50417767,0.0001870754663114,14865989.1768046,9.9972022648942e-05,24773405.5208907,7.93323150623223e-05,34679471.4908007,6.83362429096271e-05,44586276.0754898,6.29238700054652e-05,54492890.849527,5.86728511523239e-05,64400109.5376781,5.65580874188204e-05,25.0229473114014
4062.2433929,4960865.56537566,0.0001870420372486,14865989.201768,9.99788617187429e-05,24773405.3803755,7.93357028695276e-05,34679472.1271707,6.83274699660687e-05,44586274.7865462,6.30450400302548e-05,54492892.2880069,5.86465532962576e-05,64400108.3835568,5.64511181895993e-05,25.0119495391846
4067.2860548,4960865.5413526,0.0001870362342672,14865989.434105,9.99840056538359e-05,24773405.8708448,7.93368191611694e-05,34679471.7056654,6.82648009611835e-05,44586275.345235,6.28743985153589e-05,54492890.4773095,5.87327442589068e-05,64400109.1381522,5.66674595267431e-05,24.9876708984375
4072.323135,4960865.58539068,0.0001870381890062,14865989.4727729,9.99693208744345e-05,24773405.5785215,7.93162165902803e-05,34679471.4241422,6.83323833797025e-05,44586276.3443328,6.29974177400061e-05,54492891.1216515,5.87660492837702e-05,64400108.6052397,5.65122902319471e-05,24.9918994903564
4077.3770999,4960865.51010039,0.0001870724810493,14865989.2409018,9.99812866175196e-05,24773405.6491913,7.93403176676365e-05,34679472.2072407,6.8299986246962e-05,44586275.3502888,6.29940356394669e-05,54492890.1959328,5.87662954415701e-05,64400103.269111,5.65955747245193e-05,24.9942951202393
