Time,fundamental_freq,fundamental_dis,3rd_freq,3rd_dis,5th_freq,5th_dis,7th_freq,7th_dis,9th_freq,9th_dis,11th_freq,11th_dis,13th_freq,13th_dis,Temp_Time,Temp
1256.36058,-0.00902,0.95338,-0.81933,0.06497,-0.77076,0.02503,-0.79231,0.0736,-0.64803,0.04555,-0.72181,0.05865,-0.80708,0.11985,3243.16755,25.05258
1256.76889,-0.1632,0.9683,-0.96638,0.08913,-0.79611,0.0197,-0.71303,0.04681,-0.64776,0.13769,-0.83279,0.01034,-0.90627,0.09561,3244.18151,25.05258
1257.15429,0.02035,0.97774,-0.86458,0.08217,-0.70275,0.02924,-0.72632,0.08101,-0.66178,0.13399,-0.75636,0.11652,-1.02206,0.07997,3245.19547,25.05268
1257.54289,0.04463,0.98775,-0.81166,0.09316,-0.83792,0.02328,-0.85127,0.06526,-0.5171,0.11718,-0.92385,0.14124,-0.74983,0.03643,3246.20945,25.05258
1257.94976,0.0722,1.02065,-0.918,0.12352,-0.70691,0.06109,-0.78718,0.0785,-0.81796,0.0907,-0.87612,0.06234,-0.93464,0.01023,3247.22441,25.05248
1258.33437,0.05036,0.96834,-0.87643,0.06751,-0.72167,0.06205,-0.70545,0.07787,-0.67383,0.13339,-0.59994,0.0829,-0.77529,0.01824,3248.23936,25.05268
1258.73848,-0.05796,0.95943,-0.9129,0.102,-0.70086,0.03093,-0.69671,0.03204,-0.62413,0.11663,-0.89015,0.1007,-1.10626,0.11941,3249.25333,25.05288
1259.12478,-0.01359,0.99456,-0.86819,0.06725,-0.7476,0.03633,-0.84288,0.09993,-0.66642,0.12743,-0.92274,0.12903,-0.94044,0.04199,3250.26728,25.05308
1259.52068,-0.00583,0.98698,-0.86196,0.06601,-0.8233,0.03068,-0.73801,0.06514,-0.73505,0.19639,-0.83354,0.11398,-1.13501,0.01945,3251.28128,25.05318
1259.92093,-0.1311,0.96188,-0.91704,0.10459,-0.71587,0.07184,-0.73456,0.06516,-0.5504,0.14531,-0.79933,0.09295,-0.91833,0.07852,3252.29522,25.05318
1260.31587,-0.09148,0.91325,-0.98461,0.0954,-0.68536,0.04163,-0.79237,0.06178,-0.74288,0.10734,-0.87967,0.08584,-0.81551,0.10137,3253.30916,25.05308
1260.7009,-0.06724,0.98759,-0.91134,0.08887,-0.7489,0.07726,-0.67306,0.04572,-0.64313,0.10492,-0.73707,0.06911,-0.99836,0.02622,3254.32313,25.05318
1261.10401,0.0092,1.00672,-0.82651,0.08681,-0.59274,0.02959,-0.74788,0.05481,-0.76626,0.09785,-0.87503,0.09293,-0.72648,0.06837,3255.33712,25.05298
1261.46645,0.05348,0.96581,-0.98453,0.10869,-0.65088,0.05192,-0.74714,0.07487,-0.72683,0.15788,-0.78891,0.13301,-0.98307,0.07715,3256.35105,25.05328
1261.81698,-0.08944,0.99469,-0.86018,0.10491,-0.60461,0.05013,-0.80252,0.06108,-0.60833,0.14308,-0.90962,0.11972,-0.93312,0.02262,3257.365,25.05348
1262.17833,0.20934,0.98799,-0.84462,0.05878,-0.65723,-0.01159,-0.66823,0.15195,-0.56669,0.10578,-0.90648,0.10359,-0.71497,0.11698,3258.37996,25.05358
1262.54061,0.14605,0.96425,-0.86613,0.0904,-0.72198,0.01506,-0.71807,0.0876,-0.76486,0.15732,-0.77943,0.07951,-0.9706,0.07957,3259.39396,25.05358
1262.88652,-0.01064,0.93369,-0.87425,0.11658,-0.69106,0.07218,-0.7678,0.09046,-0.68642,0.12781,-0.83251,0.07413,-0.91297,0.03849,3260.40792,25.05348
1263.24773,0.04695,1.02342,-0.83591,0.09952,-0.72958,-0.01027,-0.83261,0.07882,-0.69624,0.10762,-0.65651,0.10077,-0.91151,0.03317,3261.42189,25.05348
1263.63525,0.03239,1.02032,-0.88269,0.08469,-0.62719,-0.022,-0.62005,0.08991,-0.68616,0.0931,-0.95435,0.11198,-0.96244,-0.01483,3262.43584,25.05378
1264.02335,-0.02638,0.95269,-0.91629,0.05107,-0.58961,0.03575,-0.65476,0.05727,-0.64862,0.13914,-0.78179,0.03556,-0.95494,0.08499,3263.44978,25.05358
1264.42683,-0.02385,0.94995,-0.93195,0.05201,-0.66982,0.03296,-0.75114,0.09432,-0.8212,0.10933,-0.70529,0.08265,-0.9807,0.1192,3264.46376,25.05388
1264.83231,0.08393,0.97007,-0.82879,0.08849,-0.67754,0.02039,-0.71623,0.09977,-0.79072,0.10913,-0.67933,0.05642,-0.85652,0.11122,3265.4777,25.05348
1265.22368,-0.000516249,1.01663,-0.82758,0.09192,-0.79912,0.03557,-0.77128,0.06803,-0.64484,0.04689,-0.80528,0.05125,-0.9151,0.01511,3266.49166,25.05368
1265.60564,-0.09844,1.02064,-0.85281,0.1098,-0.77139,-0.000253954,-0.81773,0.02996,-0.68834,0.1034,-0.87228,0.09102,-0.87734,0.09552,3267.50562,25.05368
1266.0034,0.07291,1.03632,-0.93026,0.10611,-0.7254,0.05912,-0.77913,0.14945,-0.77443,0.1015,-0.93149,0.03011,-1.14703,-0.05231,3268.51199,25.05378
1266.3956,-0.17536,1.03474,-0.85396,0.0982,-0.68688,0.02044,-0.80893,0.09021,-0.78811,0.09236,-0.85554,0.04748,-1.01041,0.08169,3269.52594,25.05368
1266.78259,-0.03659,1.05202,-0.85019,0.06443,-0.61817,0.04674,-0.84546,0.11394,-0.55345,0.09828,-0.79664,0.07592,-0.85246,0.04065,3270.53993,25.05378
1267.18499,-0.01179,1.02323,-0.83911,0.08527,-0.7656,0.00608,-0.86057,0.09267,-0.63759,0.04395,-0.86766,0.08907,-1.0774,0.00582,3271.55384,25.05378
1267.58345,-0.02297,0.99641,-0.95537,0.07267,-0.73271,0.07412,-0.7166,0.0938,-0.73568,0.05015,-0.77038,0.09758,-0.93505,-0.03573,3272.56787,25.05378
1267.97054,0.01051,1.02742,-0.88841,0.11011,-0.77966,0.01651,-0.77842,0.11694,-0.73055,0.09541,-0.82223,0.09557,-0.95286,-0.02676,3273.58181,25.05378
1268.38754,0.00216,1.11434,-0.89691,0.1084,-0.80085,0.02588,-0.78558,0.08135,-0.73175,0.0503,-0.86624,0.08664,-0.98155,0.11464,3274.59577,25.05388
1268.77489,0.00512,1.09031,-0.89415,0.11205,-0.74491,0.03838,-0.68882,0.05955,-0.71519,0.17009,-0.8325,0.07686,-0.90135,0.03104,3275.60972,25.05398
1269.15536,0.09156,1.12082,-0.8562,0.06272,-0.66397,-0.01276,-0.76706,0.06123,-0.67443,0.13122,-0.80788,0.09135,-0.97259,-0.00395,3276.62368,25.05388
1269.56219,0.00217,1.08229,-0.89927,0.09236,-0.70165,0.08034,-0.67508,0.05717,-0.81999,0.09028,-0.77502,0.08972,-0.83149,0.11639,3277.63763,25.05398
1269.97134,0.07033,1.11744,-0.85644,0.05342,-0.81914,-0.00178,-0.84633,0.07876,-0.6231,0.15711,-0.829,0.10876,-1.07505,0.08189,3278.65259,25.05418
1270.3587,0.0833,1.14843,-0.92198,0.06096,-0.67918,0.01597,-0.81565,0.10959,-0.61538,0.14578,-0.86573,0.05977,-0.72194,-0.01011,3279.66657,25.05438
1270.76665,0.19015,1.17264,-0.86093,0.09221,-0.7733,0.03019,-0.69341,0.12104,-0.62307,0.14604,-0.7626,0.09252,-0.90293,0.08116,3280.68051,25.05418
1271.16776,0.03814,1.135,-0.82096,0.08274,-0.7225,0.03673,-0.68961,0.14034,-0.70356,0.1137,-0.74511,0.07611,-1.03967,0.12918,3281.69551,25.05418
1271.56713,0.02873,1.07342,-0.87657,0.08999,-0.62323,0.07439,-0.80791,0.04902,-0.84212,0.13477,-0.76405,0.07701,-0.93056,0.05483,3282.70944,25.05418
1271.97187,0.20767,1.13193,-0.88008,0.09479,-0.7015,0.02446,-0.77523,0.11267,-0.72334,0.12997,-0.83517,0.06427,-1.14487,0.09436,3283.7234,25.05438
1272.36204,0.16913,1.11646,-0.82369,0.04273,-0.70881,0.03913,-0.77373,0.11552,-0.76425,0.12331,-0.85454,0.10122,-0.88201,0.091,3284.73736,25.05408
1272.77906,0.23,1.11238,-0.89131,0.07587,-0.63849,0.08352,-0.84207,0.17442,-0.66889,0.10657,-0.80022,0.05605,-0.8389,-0.01821,3285.75133,25.05398
1273.1678,0.21716,1.14976,-0.90219,0.08779,-0.6426,0.00325,-0.87759,0.05017,-0.69504,0.01209,-0.6847,0.05765,-1.10238,0.05884,3286.76529,25.05388
1273.5819,0.18264,1.12804,-0.88879,0.09924,-0.80328,0.01708,-0.7226,0.0444,-0.63828,0.06433,-0.85031,0.14093,-0.86822,0.04802,3287.77926,25.05388
1273.96789,0.2746,1.17727,-0.91153,0.0663,-0.76364,0.03696,-0.67398,0.07028,-0.65073,0.13318,-0.75351,0.09579,-1.00777,-0.00827,3288.79422,25.05388
1274.36773,0.26813,1.2249,-0.72405,0.05533,-0.71946,0.04601,-0.72459,0.08685,-0.7402,0.12278,-0.73687,0.10028,-0.9282,0.06343,3289.80819,25.05418
1274.76559,0.22093,1.20858,-0.89056,0.09158,-0.6609,0.01863,-0.77738,0.10148,-0.5576,0.07745,-0.75605,0.13294,-0.95998,0.07194,3290.82218,25.05408
1275.16733,0.20076,1.22082,-0.67046,0.08696,-0.70032,0.04848,-0.89415,0.08234,-0.61619,0.07246,-0.78301,0.05305,-1.03947,0.01733,3291.83611,25.05448
1275.57946,0.2117,1.19504,-0.92188,0.08921,-0.64159,0.07117,-0.6856,0.069,-0.53671,0.11572,-0.98717,0.13366,-1.12107,0.00968,3292.85008,25.05428
1275.9695,0.2834,1.10989,-0.85531,0.06453,-0.79726,0.04304,-0.74584,0.04259,-0.66499,0.08492,-0.77386,0.092,-0.83291,0.14231,3293.86399,25.05448
1276.3684,0.26126,1.19385,-0.8381,0.06113,-0.78028,0.05787,-0.94836,0.10882,-0.6914,0.17676,-0.85182,0.04822,-1.05631,0.15929,3294.878,25.05438
1276.78065,0.3832,1.23729,-0.94703,0.06792,-0.70876,0.03868,-0.73994,0.0866,-0.7182,0.08336,-0.88403,0.07352,-0.95014,0.03351,3295.89197,25.05458
1277.18,0.40252,1.23611,-0.85455,0.09236,-0.68352,0.04212,-0.8321,0.06003,-0.61272,0.11228,-0.8989,0.0882,-0.95108,0.01511,3296.90592,25.05448
1277.56721,0.34628,1.23311,-0.97688,0.08253,-0.82409,-0.01487,-0.69786,0.09689,-0.63794,0.09537,-0.87226,0.10344,-0.92244,-0.01219,3297.92086,25.05458
1277.96109,0.34994,1.23107,-0.8742,0.12557,-0.69409,0.05722,-0.6144,0.07854,-0.67366,0.14311,-0.76441,0.08236,-0.80123,0.08454,3298.93481,25.05448
1278.3593,0.27057,1.25169,-0.78242,0.10033,-0.7538,0.01524,-0.74467,0.05872,-0.64645,0.11901,-0.8063,0.12708,-0.92245,0.03398,3299.94879,25.05458
1278.76938,0.30831,1.17948,-0.8975,0.05532,-0.69319,0.04472,-0.75897,0.06197,-0.62854,0.07573,-0.67373,0.07658,-0.81567,0.12854,3300.96274,25.05428
1279.16329,0.33319,1.20662,-0.90343,0.11586,-0.77584,0.04046,-1.00975,0.03735,-0.65171,0.06768,-0.8622,0.11118,-0.80213,0.09164,3301.97666,25.05428
1279.55346,0.41411,1.1902,-0.84303,0.08812,-0.61688,0.03816,-0.83809,0.06952,-0.68834,0.1473,-0.80167,0.06705,-0.91302,0.03441,3302.9907,25.05418
1279.971,0.31651,1.25578,-0.85011,0.0824,-0.75723,-0.00746,-0.69544,0.02431,-0.68374,0.13803,-0.93641,0.11355,-0.94537,0.03072,3304.00465,25.05428
1280.35148,0.45984,1.26707,-0.87683,0.09226,-0.68546,0.01021,-0.66034,0.04565,-0.68033,0.16566,-0.9665,0.08011,-0.75553,0.029,3305.01857,25.05418
1280.72382,0.41299,1.23997,-0.86842,0.05759,-0.72981,0.02815,-0.86529,0.0585,-0.66387,0.07053,-0.81535,0.08789,-0.93023,0.02152,3306.03253,25.05408
1281.11488,0.53492,1.25892,-0.86722,0.06434,-0.69941,0.05523,-0.68291,0.0319,-0.64891,0.03326,-0.76716,0.08726,-0.89853,0.04478,3307.05359,25.05388
1281.50428,0.37803,1.25303,-0.82135,0.07417,-0.73789,0.06933,-0.72813,0.08957,-0.72133,0.06784,-0.9292,0.08122,-1.23117,0.12055,3308.07727,25.05398
1281.91225,0.44293,1.1943,-0.93892,0.08462,-0.82209,0.04053,-0.86843,0.0809,-0.70319,0.13927,-0.88105,0.06445,-1.26902,2.28112e-05,3309.09772,25.05388
1282.31402,0.58606,1.22881,-0.82864,0.09898,-0.55872,0.05063,-0.69115,0.11943,-0.66321,0.12563,-0.79092,0.10289,-1.06187,0.01858,3310.12815,25.05398
1282.70221,0.5768,1.24628,-0.88238,0.10397,-0.72327,-0.01408,-0.70619,0.02432,-0.68175,0.05262,-0.79401,0.08126,-0.98883,0.0255,3311.16462,25.05398
1283.11416,0.59495,1.2835,-0.88587,0.04863,-0.69703,0.05076,-0.82244,0.12743,-0.66893,0.17007,-0.84579,0.07647,-0.95484,0.00454,3312.11112,25.05398
1283.50256,0.46655,1.24752,-0.86125,0.06632,-0.78462,0.04393,-0.7869,0.11097,-0.69545,0.07013,-0.72716,0.04522,-1.0941,0.04106,3313.12509,25.05398
1283.90419,0.58429,1.22067,-0.8853,0.04227,-0.6924,0.01115,-0.75254,0.03813,-0.76528,0.1058,-0.80276,0.11653,-0.99381,0.09787,3314.13907,25.05398
1284.3239,0.52419,1.25521,-0.92489,0.06681,-0.758,-0.0155,-0.84018,0.05381,-0.72549,0.10129,-0.87382,0.10306,-0.89757,0.06576,3315.15304,25.05398
1284.71448,0.48751,1.24746,-0.88883,0.09741,-0.73927,0.0402,-0.82702,0.08645,-0.57939,0.07329,-0.76165,0.0783,-1.09125,0.02037,3316.16701,25.05388
1285.10599,0.49099,1.29581,-0.83473,0.08071,-0.59723,0.03398,-0.84266,0.07166,-0.60015,0.10052,-0.75919,0.09581,-1.05658,0.06359,3317.18094,25.05388
1285.51824,0.5717,1.24322,-0.93068,0.05996,-0.8129,0.04825,-0.74556,0.08896,-0.80472,0.09892,-0.73558,0.06774,-1.06234,-0.0396,3318.19593,25.05378
1285.90832,0.61523,1.27376,-0.91455,0.03621,-0.77631,0.07601,-0.81272,0.05595,-0.76842,0.09415,-0.83262,0.02,-0.99604,0.09376,3319.20985,25.05378
1286.29568,0.64293,1.28557,-0.86808,0.05729,-0.74411,0.03422,-0.77109,0.06139,-0.66254,0.06684,-0.85367,0.11531,-0.93744,0.09037,3320.22381,25.05378
1286.69718,0.48895,1.24485,-0.97631,0.07945,-0.6754,0.104,-0.76492,0.09072,-0.60044,0.17823,-0.83528,0.12915,-0.86327,0.05878,3321.23776,25.05358
1287.09452,0.58696,1.28748,-0.79516,0.06113,-0.71071,0.02409,-0.63942,0.06756,-0.68819,0.1245,-0.82513,0.0947,-0.88181,0.06791,3322.25176,25.05358
1287.49711,0.55789,1.20498,-0.88652,0.0572,-0.79523,0.04283,-0.65713,0.06716,-0.60831,0.18549,-0.92737,0.0762,-0.83592,0.12067,3323.26569,25.05358
1287.89889,0.51099,1.22606,-0.84795,0.07391,-0.83984,0.07281,-0.81204,0.09929,-0.80853,0.1271,-0.96235,0.10263,-0.76752,-0.00806,3324.27967,25.05368
1288.29282,0.58461,1.24905,-0.89845,0.09699,-0.60775,0.04493,-0.72631,0.11819,-0.76436,0.15971,-0.80023,0.06913,-1.00921,0.08728,3325.29365,25.05388
1288.69143,0.56303,1.2506,-0.87223,0.05701,-0.6124,0.05085,-0.8438,0.10668,-0.72338,0.08923,-0.9607,0.06474,-0.81122,0.05443,3326.30759,25.05368
1289.09993,0.42614,1.25785,-0.83173,0.12648,-0.77864,0.00346,-0.79462,0.07477,-0.70061,0.11995,-0.85592,0.05592,-1.1822,-0.02432,3327.32158,25.05358
1289.51029,0.62555,1.25849,-0.88826,0.12023,-0.76983,0.09479,-0.88542,0.0755,-0.63922,0.12304,-0.78901,0.13837,-0.66358,0.07608,3328.33655,25.05338
1289.89692,0.86825,1.24959,-0.80755,0.1319,-0.71731,0.05126,-0.74343,0.07157,-0.8025,0.17601,-0.8524,0.05676,-0.85036,0.06474,3329.3505,25.05338
1290.29726,0.86834,1.29082,-0.89021,0.04917,-0.76155,-0.00429,-0.66615,0.06596,-0.62697,0.18375,-0.98369,0.11829,-0.8413,0.04757,3330.36443,25.05318
1290.69672,0.8467,1.27284,-0.91005,0.0297,-0.79227,0.05719,-0.72816,0.05124,-0.7408,0.1085,-0.86905,0.09326,-0.89577,0.04771,3331.37838,25.05328
1291.0961,0.75454,1.23679,-0.87705,0.06291,-0.6292,0.05802,-0.84716,0.12042,-0.68793,0.05008,-0.86972,0.07635,-0.9488,0.02682,3332.39235,25.05308
1291.50897,0.75203,1.25114,-0.81306,0.04086,-0.61602,0.03648,-0.78551,0.03306,-0.65368,0.18662,-0.79676,0.06203,-0.82359,0.10179,3333.41032,25.05328
1291.9,0.8177,1.24389,-0.98908,0.08537,-0.70604,0.06687,-0.53552,-0.01338,-0.82125,0.09379,-0.81138,0.06172,-0.72582,0.06728,3334.42427,25.05298
1292.2958,0.85422,1.27584,-0.86998,0.09433,-0.81539,0.06741,-0.79259,0.10482,-0.78771,0.13401,-0.7238,0.07252,-1.00362,0.02785,3335.43823,25.05298
1292.7099,0.88978,1.31534,-0.93352,0.08399,-0.7407,0.06987,-0.7695,0.09101,-0.59262,0.16183,-0.78393,0.08613,-0.91551,0.09244,3336.4522,25.05298
1293.10998,0.8692,1.2431,-0.88265,0.09042,-0.67973,0.00577,-0.7473,0.08974,-0.78517,0.16107,-0.80937,0.09551,-0.95637,0.07759,3337.46619,25.05318
1293.49599,1.04413,1.28635,-0.861,0.10399,-0.77208,0.03358,-0.71529,0.05264,-0.66679,0.14068,-0.70134,0.08433,-0.92367,0.03158,3338.48113,25.05318
1293.89695,0.91088,1.26655,-0.80107,0.09106,-0.69826,0.05648,-0.70905,0.14542,-0.54905,0.14006,-0.83276,0.08381,-0.83559,0.06293,3339.49509,25.05318
1294.29057,0.98485,1.24514,-0.90521,0.06387,-0.62078,-0.000462038,-0.8426,0.02437,-0.65171,0.06495,-0.88377,0.08555,-0.82659,0.00928,3340.50902,25.05308
1294.70441,1.04795,1.28409,-0.78043,0.07484,-0.73003,0.04773,-0.72362,0.09263,-0.85344,0.12942,-0.91887,0.13393,-1.08731,0.00514,3341.52307,25.05298
1295.09276,1.14687,1.23308,-0.92954,0.079,-0.78994,0.01078,-0.70529,0.02624,-0.71009,0.07879,-0.83949,0.10446,-0.80832,0.08413,3342.53699,25.05278
1295.48333,1.03605,1.247,-0.72564,0.05442,-0.79008,0.01129,-0.7439,0.05431,-0.52027,0.20397,-0.87332,0.05275,-0.96566,0.13745,3343.55091,25.05278
1295.88525,0.97191,1.30898,-0.98133,0.08881,-0.63265,0.04808,-0.74539,0.05438,-0.78275,0.10025,-0.81926,0.11252,-0.92848,0.06617,3344.56488,25.05288
1296.28247,1.12058,1.29741,-0.84674,0.13983,-0.61631,0.07421,-0.81599,0.03615,-0.72852,0.13091,-0.82414,0.11514,-0.85149,0.00686,3345.57885,25.05318
1296.6927,1.07604,1.30859,-0.92009,0.07269,-0.76856,0.01437,-0.77427,0.07891,-0.64085,0.10619,-0.77402,0.06911,-0.89907,0.10676,3346.607,25.05308
1297.08006,1.06606,1.27723,-0.91664,0.03007,-0.71894,0.0043,-0.68914,0.13221,-0.66859,0.13508,-0.79815,0.06484,-0.87344,0.04808,3347.64454,25.05308
1297.48603,1.07024,1.26991,-0.90943,0.0981,-0.66475,0.02657,-0.7131,0.09253,-0.94278,0.08762,-0.76394,0.07261,-0.88251,-0.02065,3348.6675,25.05318
1297.89701,0.96945,1.25543,-0.83633,0.06662,-0.73328,0.05723,-0.81646,0.03105,-0.58546,0.10251,-0.82456,0.04455,-0.78284,0.07221,3349.69781,25.05328
1298.28986,1.16405,1.2311,-0.93091,0.05962,-0.71983,0.03264,-0.81234,0.11865,-0.534,0.12968,-0.73277,0.0109,-1.02103,0.09395,3350.71151,25.05318
1298.70175,1.0421,1.25343,-0.90765,0.06503,-0.86217,0.06014,-0.93403,0.05042,-0.74673,0.06929,-0.80475,0.10747,-1.11924,-0.01349,3351.66365,25.05318
1299.09152,1.07452,1.2688,-0.90015,0.0748,-0.74537,0.00364,-0.58846,0.05157,-0.78012,0.15069,-0.84511,0.08262,-0.99253,0.03213,3352.67759,25.05328
1299.48331,1.25158,1.27132,-0.94221,0.10214,-0.68365,0.05053,-0.63623,0.06749,-0.59156,0.13472,-0.76012,0.000388387,-0.84723,0.12977,3353.69155,25.05358
1299.89105,1.09835,1.26948,-0.90961,0.09028,-0.59172,0.05194,-0.58072,0.07707,-0.70323,0.13811,-0.76744,0.12858,-0.92853,0.06576,3354.70549,25.05388
1300.30077,1.13443,1.25473,-0.88438,0.08121,-0.7655,0.04083,-0.73292,0.09413,-0.80037,0.1072,-0.83144,0.09087,-0.79823,0.16378,3355.71949,25.05398
1300.68856,1.04347,1.26617,-0.90652,0.07477,-0.59535,0.02929,-0.71453,0.06711,-0.63103,0.15185,-0.87468,0.08474,-1.00176,0.13834,3356.73342,25.05388
1301.09886,1.17745,1.24617,-0.78486,0.08531,-0.74663,0.04936,-0.83714,0.11497,-0.67421,0.15676,-0.81442,0.04577,-0.82412,0.07763,3357.7474,25.05388
1301.49461,1.1917,1.26688,-0.9017,0.091,-0.77423,0.01786,-0.66039,0.12197,-0.68278,0.13718,-0.73244,0.07178,-0.88783,0.09099,3358.76238,25.05408
1301.89696,1.15834,1.29108,-0.78826,0.11585,-0.67677,0.04914,-0.84332,0.07419,-0.6808,0.07589,-0.74389,0.0983,-0.84252,-0.00826,3359.7763,25.05408
1302.30021,1.20521,1.2547,-0.82945,0.0949,-0.71923,0.02539,-0.76371,0.09407,-0.73314,0.12202,-0.96422,0.12071,-0.86523,0.09249,3360.79024,25.05388
1302.68964,1.26147,1.24295,-0.96357,0.06492,-0.74454,-0.00946,-0.79912,0.0465,-0.63276,0.08579,-0.95718,0.05001,-0.82371,0.03043,3361.80421,25.05358
1303.09227,1.13701,1.23766,-0.93448,0.08437,-0.7826,0.00483,-0.68353,0.0587,-0.67964,0.17337,-0.75006,0.09839,-0.95301,0.06293,3362.81817,25.05358
1303.5,1.2047,1.27718,-0.85928,0.04884,-0.65592,0.07116,-0.76181,0.07555,-0.70426,0.09253,-0.83966,0.07198,-1.02075,0.06333,3363.83216,25.05368
1303.91099,1.22573,1.29733,-0.91288,0.08441,-0.80518,0.05584,-0.84517,0.04035,-0.93384,0.07255,-0.80614,0.07133,-0.93981,0.06273,3364.84611,25.05348
1304.29143,1.21738,1.21388,-0.79536,0.11604,-0.60873,0.03934,-0.79321,0.13159,-0.81775,0.07805,-0.69734,0.05653,-0.7724,0.01115,3365.86007,25.05338
1304.6797,1.20098,1.24124,-0.88566,0.12403,-0.71406,-0.0191,-0.77626,0.11189,-0.77234,0.03849,-0.88703,0.07279,-0.95245,0.000388834,3366.87408,25.05328
1305.08757,1.12488,1.22909,-0.96249,0.08381,-0.69424,0.0015,-0.66811,0.08229,-0.8257,0.14185,-0.82764,0.05645,-0.88661,0.0955,3367.89001,25.05318
1305.47038,1.15914,1.22274,-0.82769,0.05716,-0.64996,0.04605,-0.8015,0.08991,-0.66304,0.11047,-0.69983,0.09285,-0.91708,0.01394,3368.90394,25.05318
1305.89664,1.14133,1.2441,-0.84427,0.07629,-0.66271,0.00179,-0.87867,0.02223,-0.67402,0.12451,-0.92458,0.09396,-1.06587,0.0725,3369.91795,25.05308
1306.28593,1.11198,1.226,-0.88723,0.1021,-0.66217,0.0212,-0.96909,0.08815,-0.69945,0.10946,-0.91669,0.09972,-1.0725,-0.00429,3370.93191,25.05318
1306.67022,1.24974,1.24932,-0.8787,0.08929,-0.54822,0.03493,-0.7023,0.10368,-0.72358,0.13095,-0.86818,0.09824,-1.10943,0.10967,3371.94583,25.05308
1307.07845,1.2157,1.19022,-0.91705,0.09367,-0.90391,0.07258,-0.69866,0.04926,-0.72615,0.08136,-0.85323,0.10132,-0.76319,0.07579,3372.95982,25.05318
1307.47578,1.10427,1.23285,-0.73936,0.07835,-0.72353,-0.00672,-0.75091,0.14064,-0.77353,0.07221,-0.83646,0.05992,-0.81782,0.11614,3373.97381,25.05318
1307.86019,1.08201,1.21442,-0.97349,0.06784,-0.79049,0.01521,-0.77436,0.04427,-0.6891,0.12034,-0.87382,0.03896,-0.78627,0.08941,3374.98775,25.05338
1308.2664,1.18396,1.25698,-0.76584,0.06608,-0.76055,0.00211,-0.83924,0.09476,-0.69462,0.06866,-0.80729,0.09829,-0.73952,0.14458,3376.0017,25.05348
1308.6624,1.18984,1.22613,-0.80375,0.06333,-0.62385,0.03599,-0.75701,0.10437,-0.65835,0.1613,-0.80406,0.11255,-0.54894,0.01952,3377.01567,25.05348
1309.07561,1.20958,1.2441,-0.90185,0.12339,-0.68821,0.04471,-0.66076,0.0794,-0.76045,0.12667,-0.87048,0.0942,-0.97058,0.07517,3378.03063,25.05368
1309.47785,1.24238,1.22616,-0.81861,0.06421,-0.7832,0.04034,-0.72375,0.07478,-0.64816,0.0958,-0.9374,0.07894,-1.07235,0.15363,3379.04457,25.05388
1309.86801,1.2114,1.21557,-0.83511,0.07423,-0.7669,0.03042,-0.80261,0.09719,-0.58182,0.19328,-0.83345,0.04721,-0.81687,0.05458,3380.05852,25.05398
1310.2777,1.26856,1.21391,-0.79514,0.04602,-0.88468,0.06179,-0.89485,0.01264,-0.75987,0.1349,-0.7637,0.12122,-1.00324,0.10559,3381.07255,25.05388
1310.67592,1.17817,1.26055,-0.85308,0.06959,-0.71349,0.00852,-0.81734,0.03181,-0.71078,0.17716,-0.71576,0.10757,-0.96507,0.04698,3382.08653,25.05388
1311.08867,1.13364,1.22927,-0.85469,0.07274,-0.61004,0.01573,-0.79947,0.06439,-0.60794,0.16861,-0.84224,0.08781,-0.70862,0.03063,3383.10043,25.05378
1311.47475,1.23436,1.24784,-1.01723,0.08192,-0.69806,0.03213,-0.71733,0.082,-0.7632,0.11345,-0.96287,0.09111,-0.87565,0.09945,3384.11443,25.05388
1311.86694,1.23649,1.20758,-0.7136,0.10351,-0.67695,0.04204,-0.69682,0.11877,-0.7004,0.09091,-0.73101,0.07675,-0.93917,0.09264,3385.17516,25.05388
1312.27223,1.28245,1.22577,-0.77491,0.06738,-0.64628,0.02133,-0.71498,0.08129,-0.52821,0.13081,-1.09131,0.08038,-1.02326,0.01527,3386.16485,25.05378
1312.67071,1.18855,1.24637,-0.90513,0.09544,-0.81335,0.04387,-0.82709,0.11091,-0.77465,0.10556,-0.77224,0.05409,-0.85239,0.03329,3387.18638,25.05388
1313.05004,1.24165,1.2601,-0.79998,0.1044,-0.73913,0.01464,-0.70016,0.08883,-0.7042,0.08428,-0.87904,0.05544,-0.73256,0.03099,3388.21607,25.05388
1313.43304,1.30534,1.23989,-0.76722,0.11444,-0.84847,0.01208,-0.68261,0.06899,-0.73614,0.07406,-0.7046,0.05627,-0.842,0.06956,3389.25461,25.05428
1313.81527,1.21476,1.26127,-0.91123,0.06501,-0.58092,0.02301,-0.75802,0.0655,-0.76898,0.10813,-0.80713,0.10541,-1.00671,0.07994,3390.19916,25.05408
1314.20813,1.26092,1.19068,-0.86791,0.06867,-0.68795,0.00342,-0.74712,0.11214,-0.76475,0.09854,-0.79614,0.13019,-0.8086,-0.00207,3391.2131,25.05388
1314.617,1.17156,1.2214,-1.05481,0.05812,-0.75714,0.06477,-0.85893,0.09686,-0.56606,0.13456,-0.91124,0.06186,-0.77925,-0.05751,3392.22708,25.05378
1315.00818,1.36988,1.23593,-0.7768,0.10852,-0.85382,0.03543,-0.93662,0.08573,-0.65862,0.10443,-0.77945,0.09107,-1.02432,0.05339,3393.24104,25.05408
